s.no,code,Station,Latitude,Longitude
624,JLHI,jhilahi,27.07260404,82.17287786
625,KAU,kachna,25.63373832,88.02464254
626,BBHL,bela bela,26.13719237,81.24875968
627,JOA,janwal,18.55964,76.755147
628,JADR,jadar,23.745814,72.952369
629,JJW,jojwa,22.253213,73.642431
630,MUR,mankapur jn,27.039058,82.227648
631,LKNR,lakhpat nagar,27.02762579,82.27758879
632,MSW,maskanwa,27.00137923,82.3597396
633,ANU,anangur,11.39694,77.820053
634,POE,pawapuri road halt,25.160225,85.512918
635,SNC,s narayan chpla,26.9810021,82.39616599
636,HSB,hasanbazar halt,25.26658231,84.34929578
637,BNGY,bahman jyotia,26.96626378,82.427355
638,PATI,parsa tewari,26.95565,82.452155
639,JI,jhusi,25.431145,81.916644
640,GOVR,govindnagar,26.864223,82.707468
641,BST,basti,26.815678,82.770059
642,ORW,orwara,26.802389,82.830311
643,CRV,chureb,26.782155,82.977636
644,MOW,mananwala,31.612827,74.966562
645,JNL,jandiala,31.589979,75.054412
646,TRA,tangra,31.576426,75.107232
647,JSH,jaswantgarh,27.668988,74.443968
648,BTR,butari,31.556444,75.183274
649,BBKR,baba bakalaraya,31.541835,75.238827
650,BEAS,beas,31.5193738,75.2908085
651,DIW,dhilwan,31.498953,75.335011
652,RYM,ramidi halt,31.46595088,75.40784299
653,JKI,kauriaa jungle,26.881072,83.299798
654,HMR,hamira,31.45628,75.432702
655,KRE,kartarpur,31.432388,75.492544
656,SRX,sura nussi,31.380553,75.541964
657,POM,punthottam,10.93262802,79.65731229
658,LOHA,loha,28.006921,74.619424
659,BBSL,baba sodhal nagar,31.35302035,75.56486813
660,JUC,jalandhar city,31.331665,75.591499
661,KBA,kurabalakota,13.666284,78.485843
662,JRC,jalandhar cant,31.306235,75.632106
663,ABE,ambikeshwar,26.368567,77.963828
664,CEU,chiheru,31.26269475,75.70669128
665,MLIH,mauli halt,31.175,75.769234
666,MAUL,maula ali,31.17531,75.769544
667,GRY,goraya,31.129722,75.774193
668,JTO,jutogh,31.100734,77.122043
669,JPS,jamalpur shaikhan,29.699949,75.857438
670,BTTN,bhatian,31.071444,75.780007
671,PPDA,panchpatia deoria halt,25.76873066,84.93612938
672,KHBV,kharbao,19.297247,72.983444
673,KEV,kela devi,27.015612,77.329069
674,KDE,koradacheri,10.771022,79.490035
675,SHGN,shri ghasinagar,27.08651484,76.62680541
676,QGT,kolaghat,22.43433092,87.87965366
677,BW,biwai,27.11062304,76.69609247
678,KHM,kusmhi,26.72824,83.453837
679,NYN,naini,25.393138,81.860042
680,CTHR,chitahra,24.862627,80.842854
681,STA,satna,24.568619,80.827717
682,KALS,kalas halt,15.08644671,75.3899777
683,KLPM,kailasapuram,8.847387005,77.9946102
684,KHNP,khanapur deccan,17.942175,77.382161
685,KBSH,krishna ballabh,24.255819,86.482965
686,KEMA,kukma,23.217031,69.766265
687,JXN,jirona,19.407451,77.951395
688,KJZ,karonji,23.282475,82.923013
689,KDZ,kandaghat,30.965544,77.106996
690,NPB,nagapattinam beach,10.764487,79.848443
691,MNU,mundikota,21.372513,79.834833
692,JWN,jiwa arain,30.673761,74.355654
693,KWN,kachewani,21.43031,79.981657
694,AGN,amgaon,21.36129286,80.3746491
695,DURG,durg,21.200327,81.291837
696,KPNA,kapan,22.026018,82.494827
697,KDTR,kirodimalnagar,21.926994,83.332507
698,MTGE,muthani,25.173237,83.619143
699,SPF,stuartpuram,15.868003,80.406913
700,EE,eluru,16.717816,81.119762
701,DEL,denduluru,16.781406,81.180472
702,AGV,angua,21.892582,87.269923
703,DNT,dantan,21.930376,87.284055
704,KHTN,khutauna,26.494365,86.397414
705,BBU,bhabua road,25.173007,83.618913
706,KJC,kasganj city,27.814972,78.658063
707,DGO,durgauti,25.207897,83.539684
708,MVPM,mavelipalaiyam,11.48091401,77.89921205
709,SGE,sankaridurg,11.445732,77.870439
710,DCX,dhanichha,25.2271654,83.49083723
711,KID,khairar jn,25.451955,80.236073
712,KHOH,khoh,25.209491,80.979976
713,KLI,kauli,30.418388,76.519879
714,KLAR,kulpahar,25.29552,79.63751
715,KMS,karamnasa,25.239738,83.430892
716,KHBJ,khanna banjari,23.897087,80.822716
717,SYJ,saidraja,25.253531,83.35118
718,GAQ,ganj khawaja,25.273922,83.184363
719,FOCM,flyover cabin mughalsarai,25.289359,83.172391
720,KCT,kirakat,25.645355,82.924798
721,KLD,khalilabad,26.77453,83.055073
722,MHH,maghar,26.750013,83.133741
723,SIPR,sihapar,26.75790323,83.16487228
724,SWA,sahjanwa,26.763075,83.2147
725,MWH,malwan,26.017246,80.685594
726,JTB,jagatbela,26.772224,83.278505
727,KJS,krishnarajasagar,12.401426,76.567029
728,KLK,kalka,30.837667,76.931759
729,KKS,kurasti kalan,25.955085,80.752455
730,FTP,fatehpur,25.917489,80.801869
731,DMG,domingarh,26.765251,83.341993
732,BTK,bankata,26.265917,84.09492
733,KKL,kala bakra,31.47518121,75.6303478
734,BAGL,baragopal,25.765088,84.906765
735,ATNR,awatar nagar,25.764396,84.956774
736,KHKT,khotkhoti,25.952483,93.754761
737,ARI,antri,26.03523372,78.22669945
738,KDPS,kadipur sani ha,27.862753,80.779037
739,KITN,khiri town,27.902944,80.788481
740,MNF,manda road,25.162718,82.236678
741,MZP,mirzapur,25.13435,82.569869
742,JHG,jhingura,25.12447467,82.65134645
743,PRE,pahara,25.11978426,82.72478169
744,DAP,dagmagpur,25.098881,82.800991
745,CAR,chunar,25.103351,82.874703
746,KYT,kailahat,25.155223,82.947581
747,ARW,ahraura road,25.19650072,83.01888346
748,JEP,jeonathpur,25.23139812,83.06189545
749,NEWC,new west cabin,25.27379,83.10921
750,PRKD,powerkheda,22.673479,77.747363
751,ITKL,itayakalan,23.049837,77.5462
752,KOZ,kosma,27.156663,78.837282
753,MDDP,mandi dip,23.093747,77.511077
754,KTM,kutralam,11.069825,79.557389
755,NGN,nandgaon,20.307616,74.659526
756,KTX,katakhal jn,24.83436,92.627067
757,KRBA,korba,22.337584,82.713013
758,ET,itarsi jn,22.608258,77.767128
759,KSAR,kudala sangam,16.306774,75.891059
760,KIAT,kyatsandra,13.31619639,77.14811271
761,KSPR,kashipura sarar,22.120086,73.145838
762,CNT,contai road,22.078584,87.33984
763,KRMD,kuarmunda,22.286675,84.789851
764,GEA,ghatera,23.8293873,79.6733909
765,KQD,khairatabad dcn,17.414221,78.46165
766,MHUL,mehuwala halt,29.411154,75.314968
767,ORKI,orki,30.091597,73.891318
768,HYA,hadiaya,30.337054,75.477006
769,KOHR,kohir deccan,17.608886,77.711977
770,HMQ,himmatpura,29.750497,75.860597
771,NBKH,naba gram kanku,23.661572,88.10026
772,ABKA,ambika kalna,23.211377,88.353984
773,KMAE,khamargachhi,23.054229,88.44421
774,IPPM,ipurupalem,15.851913,80.385122
775,KNNK,kanina khas,28.321249,76.300375
776,NZD,nuzvid,16.649931,80.961528
777,KNH,konch,25.99510551,79.15770702
778,VAT,vatlur,16.69451,81.044473
779,HOJ,hamitonganj,26.688907,89.416841
780,KMKD,khamkhed,20.904161,76.122339
781,NSI,nikursini,22.004654,87.306186
782,KTKL,kotli kalan,30.04110224,75.29755056
783,JSRD,jhankad sarala road,20.290186,86.304284
784,DPT,dalpat singhpur,29.929458,73.524416
785,BLDA,belda,22.07144398,87.33691374
786,MAKR,malkheri,24.169924,78.223009
787,DC,magudanchavadi,11.55092,77.987264
788,BJQ,baghora,24.1358767,78.2603362
789,KYE,khurai,24.051525,78.331128
790,SMRR,sumreri,24.006945,78.399411
791,KOY,kherol,23.310434,72.934133
792,JLM,jaliya math,23.227583,72.877596
793,JRK,jeruwa khera,23.973745,78.478729
794,CV,kaveri,11.351027,77.760945
795,ISH,isarwara,23.927214,78.548987
796,NOI,nariaoli,23.89567,78.604147
797,KSI,kosli,28.411947,76.464704
798,RTZ,ratona,23.83539,78.685372
799,SGO,saugor,23.84735,78.74292
800,KUV,kundara,8.960373,76.678549
801,DEC,delhi cantt,28.613534,77.116577
802,MKRN,makronia,23.86705,78.808077
803,LDA,lidhora khurd,23.852972,78.872323
804,KYX,karhiya bhadeli,23.858464,79.504563
805,GTY,gola pati,23.798776,79.738652
806,SAO,sagoni,23.81189615,79.81143897
807,SYA,salaia,23.84607642,79.96911659
808,KMLR,kamalur,18.854521,81.276887
809,MJGP,majhgawan phata,23.88313329,80.3474741
810,KMZ,katni murwara,23.8343563,80.4014844
811,KNPS,kendposi,22.294845,85.732482
812,BKO,bindki road,26.116562,80.580557
813,KSQ,kanspur gugauli,26.074302,80.625838
814,NGTN,nagothane,18.539932,73.140769
815,KNF,khanudih,23.820218,86.192157
816,AGD,agasod,24.234023,78.216912
817,KOA,karonda,24.330273,78.265477
818,MXS,mohasa,24.378687,78.2889
819,KORI,khori,28.187268,76.498091
820,DUA,dhaura,24.44965,78.321791
821,JLN,jakhalaun,24.547359,78.341911
822,JRO,jiron,24.608534,78.361937
823,LAR,lalitpur,24.688222,78.395791
824,DWA,dailwara,24.78059,78.392945
825,JHA,jakhaura,24.870821,78.400513
826,GKB,ghataka varana,25.506883,76.160353
827,LRD,lar road,26.21389,83.910183
828,LHM,lehra muhabbat,30.236037,75.162817
829,JL,jalgaon jn,21.018115,75.562875
830,ARE,arnetha,25.38977848,76.01867417
831,LBG,limbgaon,19.1764581,77.20613425
832,KPTN,keshorai patan,25.324522,75.937733
833,GNCN,gurla n cabin,25.29723039,75.904656
834,HPR,hirapur,20.42454023,74.93666
835,GQLN,gurla n,25.29360315,75.90029863
836,MASK,maisar khana,30.099805,75.13917
837,LKBL,lakhabawal,22.409215,69.999514
838,GQLW,gurla w,25.29033018,75.8848308
839,KZY,kayalpattinam,8.566912,78.09973
840,GQL,gurla,25.270233,75.885268
841,SNJL,sanjali,21.57580912,72.98861337
842,KURO,korari,26.48788,80.529002
843,KSB,kosamba jn,21.464052,72.954598
844,KCCN,kccn,25.239081,75.879265
845,KMNP,kishan manpura,27.299546,75.504945
846,STN,sitarampur,23.723864,86.896472
847,TNW,thapar nagar,23.769198,86.70137
848,MAI,mehsi,26.354898,85.096319
849,LMT,almatti,16.3459,75.9005
850,KXK,kharkhauda,28.833445,77.739043
851,LKDU,lankalakoderu,16.534517,81.681244
852,ABKP,ambikapur,23.137032,83.145109
853,LM,limbdi,22.56604,71.789599
854,LGO,lalgopalganj,25.642195,81.630185
855,CI,chhapra kacheri,25.785987,84.747095
856,GJH,goldinganj,25.754174,84.827254
857,LAP,lohapur,24.302357,87.963719
858,JAQ,jandrapeta,15.809517,80.333681
859,CLX,chirala,15.830755,80.353602
860,VRVL,viravalli,16.615947,80.912201
861,KUP,kup,30.60073163,75.85284596
862,LLJ,lalganj,26.172392,80.973175
863,CKB,chauth ka barwara,26.051333,76.149053
864,CRKR,chaurakheri,24.567234,77.122019
865,DXD,digod,25.196344,76.015396
866,KJME,kajoragram,23.615327,87.184665
867,MAE,matheran,18.989244,73.270911
868,MADA,maonda,27.809478,75.827673
869,VRPD,virapandy road,11.59699,78.074581
870,KBN,karbigwan,26.200502,80.502629
871,AUNG,aung,26.16423,80.544495
872,LNN,lonand,18.040769,74.190477
873,SLV,sandalpur,26.113488,78.196395
874,STLI,sithouli,26.145594,78.187004
875,GWL,gwalior jn,26.216483,78.182292
876,RRU,rayaru,26.307454,78.129864
877,BAO,banmor,26.355565,78.0989272
878,KXA,kuanriya,25.130668,74.000153
879,NUB,nurabad,26.406044,78.078092
880,SANK,sank,26.43052,78.059751
881,MRA,morena,26.500504,78.003442
882,HET,hetampur,26.611148,77.942969
883,GHER,gher,26.666953,77.950981
884,DHO,dhaulpur,26.697592,77.906049
885,KZB,kurumbur,8.585755,78.03964
886,NCU,nallacheruvu,14.020565,78.177734
887,MIA,mania,26.805806,77.91965
888,JJ,jajau,26.934561,77.936725
889,BFP,bilochpura agra,27.202619,77.987169
890,LWS,lukwasa,25.110195,77.590102
891,RNKA,runkuta,27.22285,77.897935
892,TKEC,tuglakabad east cabin,28.547701,77.276461
893,MALA,mala,28.592851,79.916972
894,MBO,mairabari,26.450839,92.421058
895,MAA,maval,24.432277,72.70044
896,KWI,kivarli,24.54050716,72.8424187
897,SLBN,salai banwa,24.42121336,83.00889544
898,NKJ,new katni jn,23.81363704,80.42045394
899,MMM,mandapam,9.280516,79.157354
900,MJHL,majada halt,28.461762,78.743209
901,MLMG,mallemadugu,17.32513819,80.16058821
902,RTGN,ratangaon,23.83657609,79.89251063
903,PTHD,patohan,23.91401651,80.19046729
904,MLSU,malsailu,19.86804892,77.12323764
905,ABS,abohar,30.13938342,74.19568618
906,MONJ,monglajhora,26.259236,89.963309
907,MHO,mahpur,25.605166,83.246984
908,GSPR,gosalpur,23.381806,80.059225
909,MML,madan mahal,23.159475,79.920425
910,MLP,mallapur,15.672447,75.610219
911,ABW,abutara halt,26.0707762,89.5868746
912,VGL,vaghli,20.522649,75.074337
913,MGB,mudigubba,14.349934,77.994996
914,MKSR,mokalsar,25.62535022,72.51804452
915,MYK,mayakonda,14.284214,76.081381
916,DKZ,delhi kishanganj,28.664732,77.201256
917,MORA,moraiya,22.946834,72.454814
918,KRZ,kharawar,28.83154,76.681044
919,MKDD,mukundwadi halt,19.859544,75.367553
920,ABX,ambari,19.6893607,78.21668478
921,BQT,baktar nagar,23.589945,87.156899
922,RNG,raniganj,23.602851,87.11698
923,NMC,nimcha,23.626716,87.090288
924,KPK,kalipahari,23.6652,87.01593
925,ASNE,asansol east,23.686432,86.991176
926,ASN,asansol jn,23.691441,86.975152
927,BCQ,barachak,23.706726,86.928133
928,MIAL,milaoli,26.296423,78.120963
929,ZARP,zarap,15.94768,73.734105
930,MGI,manigachi,26.213719,86.146605
931,MHN,mahanadi,26.882301,88.318628
932,MKRD,machhakunda,18.566875,82.666955
933,MHI,manihari,25.34321547,87.61972501
934,TOU,telaprolu,16.598822,80.890556
935,MDKD,madhukunda,23.62663,86.869091
936,PMPR,pampore,26.24510008,80.48354242
937,MRJ,miraj jn,16.819946,74.638839
938,BHA,bhandai,27.06906445,77.96680748
939,MNWL,manwal,32.769105,75.132225
940,AGC,agra cantt,27.157992,77.990153
941,RKM,raja ki mandi,27.193811,77.996613
942,KXM,kitham,27.253709,77.817054
943,FHT,farah town,27.318183,77.758086
944,MDVL,mandavalli,16.51880931,81.16074404
945,FAR,farah,27.334474,77.743659
946,CPLE,chinpai,23.839677,87.460637
947,BAD,baad,27.3959406,77.68965184
948,VRBD,vrindaban road,27.555461,77.622835
949,AJH,ajhai,27.63615,77.558423
950,CHJ,chata,27.711992,77.502978
951,KSV,kosi kalan,27.788551,77.445999
952,BNCR,banchari,27.953085,77.362553
953,MJNL,majri nangal,28.011997,76.554869
954,DSPT,danishpet,11.85891916,78.13825634
955,SHLK,sholaka,27.973644,77.360583
956,PWL,palwal,28.151841,77.342232
957,AST,asaoti,28.250878,77.323569
958,PYLA,piyala block hut,28.288129,77.317824
959,BVH,ballabgarh,28.34086092,77.31277597
960,TNT,tinnappatti,11.812422,78.098803
961,KPPR,karuppur,11.724176,78.090379
962,FDN,faridabad new town,28.376248,77.309368
963,TKDC,tuglakabad cabin,28.458853,77.303032
964,TKD,tuglakabad,28.511963,77.294046
965,MIN,mihinpurwa,28.02734412,81.38446715
966,MME,mul marora,20.053466,79.658279
967,MDPB,madhopur punjab,32.359168,75.594728
968,GILA,ghiala,32.151615,75.643939
969,MEX,mukerian,31.941873,75.611838
970,MLC,malkisar,28.654232,73.862645
971,KVJ,keshavganj,24.856164,73.071329
972,NEMA,nema halt,25.40959229,85.07224851
973,MV,mayiladuturai jn,11.095237,79.62868
974,NILE,nimtita,24.625338,88.00764
975,BLRD,bala road,22.80462,71.703754
976,MRTY,murti,18.681887,76.591573
977,MCJ,manjattidal,10.792057,78.731401
978,VG,viramgam jn,23.129098,72.052968
979,RHNE,rohini,20.36287145,74.85980072
980,XSK,sokali,23.10318792,72.09033854
981,JKA,jakhvada,23.08720761,72.13538132
982,VCN,virochannagar,23.07848423,72.19618361
983,TGR2,block and catch siding cabine no.2,19.701406,73.499954
984,MZH,mauhari,23.118661,81.769465
985,MVD,mulvad,16.620372,75.746926
986,NDV,nidvanda,13.24514195,77.27312551
987,CE,chharodi,23.04912352,72.25091861
988,MRHA,murahara,24.91338044,86.93452611
989,WSE,vasan iyawa,23.02655761,72.31312501
990,NANR,naranpur,21.617209,85.637868
991,SAU,sanand,23.02421582,72.38474947
992,GGM,gora ghuma,23.038848,72.454405
993,ABD,ambli road,23.05437,72.494044
994,CLDY,chandlodiya,23.074516,72.543606
995,NDH,nindhar benar,27.00388171,75.72909641
996,KOTA,kota jn,25.223553,75.8805
997,SBTF,sabarmati f cabin,23.085912,72.570106
998,MTH,mataundh,25.418978,80.148507
999,NAD,nagda jn,23.45592,75.412491
1000,KRSA,kharsaliya,22.70508794,73.55448093
1001,DRL,derol,22.630205,73.462158
1002,NDY,nandi halt,13.384142,77.712486
1003,BRC,vadodara jn,22.310756,73.181065
1004,BKRL,bakrol,22.58810268,73.41920428
1005,TNGR,thonganur,12.08227,78.358665
1006,BDY,buddireddippati,12.04465861,78.3127518
1007,BQI,bommidi,11.98469844,78.24628054
1008,LCR,lokur,11.927787,78.174049
1009,MZQ,majgaon assam,26.430697,90.574137
1010,CPN,champaner rd jn,22.541916,73.393378
1011,LAN,lotana,22.523268,73.363557
1012,SMLA,samlaya jn,22.483966,73.302104
1013,AIR,alindra road,22.440575,73.239854
1014,PIO,pilol,22.39641,73.186675
1015,MQX,meralgram,24.19691,83.709634
1016,CYI,chhayapuri,22.388284,73.179698
1017,MYE,mandhali,31.204703,75.831855
1018,SRWN,saraswatinagar,21.251382,81.603905
1019,MWF,magardaha,24.388753,82.905844
1020,MFQ,mahroi,23.951414,80.919501
1021,LEK,lakhakhera,23.7639,80.574139
1022,NDM,nidamanuru,16.507237,80.730551
1023,MTR,motipur,26.25703872,85.16819722
1024,MRLI,murli halt,25.017163,87.773199
1025,MWRN,madwarani,22.165407,82.711553
1026,RXM,rooma,26.35704,80.430357
1027,NIRA,nira,18.10496492,74.20908244
1028,ULT,kulti,23.737816,86.84887
1029,MTV,matalkunta,17.768291,77.56294
1030,BRR,barakar,23.7416829,86.818859
1031,KMME,kumardubi,23.747453,86.794065
1032,MMU,mugma,23.751414,86.747614
1033,KAO,kalubathan,23.758149,86.661294
1034,PKA,pradhankhunta,23.77259,86.515977
1035,MSTH,misrikh tirath,27.422484,80.530303
1036,MRIJ,murliganj,25.888506,87.000446
1037,DOKM,dokra halt,23.782884,86.480808
1038,DHN,dhanbad jn,23.790966,86.428956
1039,MGWN,mahgawan halt,25.817256,82.696251
1040,DDD,dhondha dih,25.672848,83.79552
1041,KHED,khed,17.712059,73.408815
1042,AT,asnoti,14.876286,74.147683
1043,MTM,machilipatnam,16.171258,81.137763
1044,JN,jhund,23.16060896,71.93614663
1045,SADL,sadla,23.134597,71.850678
1046,BDI,bhadli,21.02366325,75.67291233
1047,TRW,tarsod,21.025557,75.633215
1048,OSA,ausa road,18.37722963,76.40799217
1049,KJ,kajgaon,20.573753,75.140405
1050,NMD,nomoda,26.280074,76.57945
1051,HDGR,hadgaon road,19.332339,77.722863
1052,PRJ,prantij,23.439324,72.862688
1053,CSN,chalisgaon jn,20.464109,74.999049
1054,BRGZ,vadodara e cabin,22.363671,73.159395
1055,NRV,nariyar,26.240376,85.217642
1056,NRY,nyoriya husenpur,28.734528,79.889661
1057,PPF,piplaj,26.164809,74.377466
1058,APA,amarpura,26.110973,74.249302
1059,NUQ,nagar untari,24.285735,83.514165
1060,KSE,kosad,21.255892,72.86573
1061,SBC,bangalore city jn,12.977595,77.568083
1062,TLD,tilda,21.550734,81.794586
1063,GED,guledagudda rd,16.069516,75.695659
1064,NBL,nimbal,17.118384,75.859907
1065,NVG,nawagaon,22.088704,78.436386
1066,NIL,nilambur road,11.278805,76.254779
1067,NOMD,noamundi,22.15311,85.513684
1068,ACH,achalganj,26.444642,80.545415
1069,OSRA,osra,23.1782623,75.7792945
1070,PAGM,pennada agraharam,16.541296,81.577652
1071,NLN,nailalung,25.77437851,93.38880975
1072,KDY,kettandapatti,12.626458,78.571491
1073,UGD,uppugunduru,15.650668,80.194463
1074,CJM,chinna ganjam,15.689502,80.236773
1075,KVDU,kadavakuduru,15.72254051,80.2572977
1076,OTN,oating,26.4298089,93.98727379
1077,NZR,nazira,26.905961,94.72848
1078,NMN,namanasamudram,10.327487,78.777507
1079,NPU,nadiapur,24.385641,92.204092
1080,NNX,nanauta,29.712202,77.442397
1081,MTJ,mathura jn,27.480145,77.673117
1082,ITRN,itwari jn (ng),21.156859,79.118302
1083,BTSR,bhuteshwar,27.50137,77.66784
1084,HDL,hodal,27.886147,77.38869
1085,OKA,okhla,28.559332,77.264825
1086,OEL,oel,27.819798,80.74816
1087,PD,pharadahan,27.993457,80.631949
1088,MOLK,molakarampatti,12.466956,78.541815
1089,KEY,kagankarai,12.412541,78.510114
1090,KNNT,kunnathur,12.360518,78.497376
1091,SLY,samalpatti,12.311594,78.484032
1092,DST,dasampatti,12.251026,78.438356
1093,MAP,morappur,12.124073,78.393874
1094,NSA,nishangara,28.112457,81.311271
1095,OGM,oorgaum,12.95409,78.259747
1096,NYG,nayagarh,21.839609,85.433342
1097,MHUR,mohanpur,24.488461,86.785648
1098,ONR,coonoor,11.343714,76.791337
1099,OBM,obalapuram,15.009799,76.836422
1100,KPRR,kotapar road,19.041434,82.30895
1101,JTX,jatpipli,23.07635433,71.70221634
1102,BAJN,bajana,23.10173524,71.77207677
1103,VSV,vasadva,23.03516251,71.59528381
1104,DHG,dhrangdhra,22.9871651,71.4791076
1105,SUK,sukhpur,23.014848,71.243815
1106,HVD,halvad,23.0185158,71.1829095
1107,DHNL,dhanala,23.009171,71.084085
1108,DVY,devaliya,23.02777493,71.01248185
1109,KHXB,khakhrechi,23.056445,70.90346
1110,WDHR,wadharva,23.07645,70.828521
1111,MALB,maliya miyana,23.10316687,70.75488469
1112,KATR,katariya,23.289037,70.604533
1113,VONB,vondh,23.303951,70.399876
1114,BCOB,bhachau bg,23.301391,70.344972
1115,CHIB,chirai bg,23.208801,70.242149
1116,BMSB,bhimasar bg,23.186504,70.174975
1117,GIMC,gandhidham cabin,23.095023,70.150716
1118,PIP,piplia,24.203693,75.007483
1119,PNF,pangaon,18.634293,76.635315
1120,PNRA,paniara,25.902065,83.525851
1121,PRLI,parli vaijnath,18.853005,76.524424
1122,HRDR,harsar dehri,32.104872,76.038491
1123,RKH,rakhiyal,23.260621,72.903803
1124,PLK,palia kalan,28.426644,80.582392
1125,KVL,kizhelur,10.754288,79.743134
1126,SHU,sholinghur,13.013974,79.484589
1127,PPA,pipra,26.489784,84.985735
1128,SBT,sabarmati jn,23.077546,72.589282
1129,SBTA,sabarmati a cabin,23.050805,72.592931
1130,ANND,anand jn,22.561307,72.965733
1131,VXD,vadod,22.515278,73.00645
1132,VDA,vasad jn,22.452351,73.059991
1133,VS,vishvamitri,22.283933,73.178656
1134,MPR,makarpura,22.232706,73.175422
1135,BSCN,bhusawal c cabin,21.046545,75.821624
1136,PDL,pendekallu,15.374513,77.647361
1137,OLR,thrissur ollur halt,10.473342,76.237184
1138,BDRL,byadarahalli,12.5019534,76.75208323
1139,Y,yeliyur,12.51062093,76.82957502
1140,ACG,achegaon,20.976217,75.934247
1141,CNBI,chandari,26.428098,80.360645
1142,RPRL,raparla halt,15.619244,80.169121
1143,KPLL,kotta pandila palli,15.761414,80.281949
1144,VTM,vetapalemu,15.783376,80.30065
1145,IPPN,ipurupalem halt,15.852303,80.385512
1146,PUU,punalur,9.023336,76.916104
1147,HJI,hojai,26.001794,92.851752
1148,RHI,rakhi,25.68714801,72.55446924
1149,MHBG,mahadev buzurg,27.451001,82.87452
1150,PGC,panchgachia,25.969294,86.598221
1151,GDPT,gudaparti,17.02817475,82.13113916
1152,SLO,samalkot jn,17.044827,82.168724
1153,PAP,pithapuram,17.11087,82.257512
1154,PGP,panduranga pura,17.718238,80.76459
